Rank,Year,Name,Frequency
3,1919,Herman,28
4,1919,Hilton,9
5,1919,Homer,8
1,1919,Horace,29
1,1919,Howard,229
2,1919,Hubert,32
1,1919,Hugh,122
2,1919,Hughie,6
1,1919,Ian,18
2,1919,Ira,10
1,1919,Irvin,11
2,1919,Irvine,5
1,1919,Irving,8
1,1919,Irwin,13
1,1919,Isaac,21
2,1919,Isidore,8
1,1919,Israel,10
1,1919,Ivan,53
1,1919,J,1858
2,1919,Jack,283
3,1919,Jackie,5
1,1919,Jackson,7
1,1919,Jacob,26
2,1919,Jake,5
1,1919,James,1272
2,1919,Jean,79
3,1919,Jerome,20
4,1919,Jesse,10
5,1919,Jim,6
1,1919,Joe,15
1,1919,John,2407
2,1919,Joseph,400
3,1919,Josephat,8
4,1919,Julien,6
1,1919,Karl,20
1,1919,Keith,50
2,1919,Keneth,7
1,1919,Kenneth,406
2,1919,Laurence,19
3,1919,Laurent,13
4,1919,Laurier,5
1,1919,Laverne,6
1,1919,Lawrence,160
2,1919,Lenard,10
1,1919,Leo,104
2,1919,Leon,18
1,1919,Leonard,191
2,1919,Leopold,12
3,1919,Leroy,11
1,1919,Leslie,91
2,1919,Lester,18
1,1919,Lewis,47
2,1919,Lindsay,5
1,1919,Lionel,33
1,1919,Lloyd,365
2,1919,Lorne,105
1,1919,Louis,120
2,1919,Loyd,38
3,1919,Loyde,8
1,1919,Lucien,31
2,1919,Luigi,5
1,1919,Lyle,25
2,1919,Lyman,6
1,1919,M,11
2,1919,Mack,9
1,1919,Malcolm,39
2,1919,Marcel,13
3,1919,Marcus,6
1,1919,Margaret,7
2,1919,Marie,5
1,1919,Mario,9
2,1919,Mark,5
1,1919,Marshall,8
1,1919,Martin,46
2,1919,Marvin,10
3,1919,Matthew,7
1,1919,Maurice,78
2,1919,Max,45
3,1919,Maxwell,17
1,1919,Melville,37
1,1919,Melvin,64
2,1919,Merle,5
1,1919,Merrill,6
1,1919,Mervin,17
2,1919,Mervyn,11
1,1919,Michael,128
2,1919,Micheal,6
1,1919,Mike,31
2,1919,Miles,5
1,1919,Milton,45
2,1919,Moise,6
1,1919,Morgan,11
1,1919,Morley,29
1,1919,Morris,41
1,1919,Murray,112
2,1919,Murry,7
1,1919,Napoleon,11
1,1919,Nathan,11
1,1919,Neil,30
1,1919,Nelson,34
2,1919,Newton,7
1,1919,Nicholas,26
2,1919,Nick,8
3,1919,Nickolas,5
1,1919,Nicola,6
1,1919,Noble,6
1,1919,Noel,6
4,1919,Norma,5
1,1919,Norman,361
2,1919,Norris,6
1,1919,Oliver,27
2,1919,Omar,5
1,1919,Omer,13
2,1919,Orland,11
3,1919,Orlando,8
4,1919,Ormand,6
5,1919,Ormond,5
1,1919,Orval,25
2,1919,Orvil,6
1,1919,Orville,30
1,1919,Oscar,48
2,1919,Oswald,8
1,1919,Otto,12
2,1919,Ovila,7
2,1919,Owen,7
2,1919,Pasquale,7
1,1919,Patrick,84
1,1919,Paul,123
2,1919,Percival,13
1,1919,Percy,77
2,1919,Pete,5
1,1919,Peter,150
2,1919,Philip,56
3,1919,Philippe,9
1,1919,Phillip,19
2,1919,Pierre,7
3,1919,Pietro,5
1,1919,Ralph,159
2,1919,Randolph,6
1,1919,Ray,25
1,1919,Raymond,161
2,1919,Real,7
1,1919,Reginald,103
2,1919,Reino,10
1,1919,Rene,24
2,1919,Reuben,12
3,1919,Rex,9
1,1919,Richard,202
1,1919,Robert,1062
2,1919,Roderick,8
3,1919,Rodney,7
3,1919,Rodolphe,7
1,1919,Roger,35
1,1919,Roland,35
3,1919,Rolland,14
1,1919,Romeo,20
1,1919,Ronald,128
2,1919,Rosario,7
1,1919,Ross,127
2,1919,Rowland,5
1,1919,Roy,254
2,1919,Royal,9
3,1919,Rupert,5
1,1919,Russel,53
1,1919,Russell,125
2,1919,Salvatore,10
1,1919,Sam,19
1,1919,Samuel,120
2,1919,Sauel,5
1,1919,Sherman,6
2,1919,Shirley,5
1,1919,Sidney,64
2,1919,Simon,13
3,1919,Solomon,9
