Rank,Year,Name,Frequency
51,1945,DIANE,33
51,1945,DOROTHY,33
51,1945,GLORIA,33
51,1945,JEANETTE,33
55,1945,LEONIE,32
56,1945,RHONDA,31
57,1945,ANNETTE,30
57,1945,LESLEY,30
57,1945,RUTH,30
60,1945,BEVERLY,29
61,1945,GERALDINE,27
62,1945,ROBYN,26
63,1945,KATHRYN,25
64,1945,CATHERINE,24
64,1945,IRENE,24
66,1945,CYNTHIA,22
66,1945,JANETTE,22
66,1945,ROSALIE,22
69,1945,FRANCES,21
69,1945,MEREDITH,21
71,1945,CHERYL,20
71,1945,FAYE,20
71,1945,KAYLENE,20
74,1945,NANCY,19
75,1945,CAROLE,17
75,1945,SUSANNE,17
77,1945,ALISON,16
77,1945,DAWN,16
77,1945,JOY,16
77,1945,MARION,16
77,1945,MERILYN,16
77,1945,ROSALIND,16
77,1945,ROSLYN,16
77,1945,ROSSLYN,16
85,1945,BRONWYN,15
85,1945,CARMEL,15
85,1945,FAY,15
85,1945,JOYLEEN,15
85,1945,LOIS,15
90,1945,BERYL,14
90,1945,CORALIE,14
90,1945,DEIDRE,14
90,1945,GLENDA,14
90,1945,THELMA,14
95,1945,AILEEN,13
95,1945,BRENDA,13
95,1945,CLAIRE,13
95,1945,EILEEN,13
95,1945,JACQUELINE,13
95,1945,JEAN,13
95,1945,RAYLENE,13
95,1945,VERONICA,13
103,1945,ANDREA,12
103,1945,GAIL,12
103,1945,JOYLENE,12
103,1945,MARJORIE,12
103,1945,MONICA,12
108,1945,ELLEN,11
108,1945,KAREN,11
108,1945,VALDA,11
111,1945,CAROLINE,10
111,1945,DEIRDRE,10
111,1945,DOREEN,10
111,1945,EVELYN,10
111,1945,GWENDA,10
111,1945,JOYCE,10
111,1945,LARAINE,10
111,1945,MARIA,10
111,1945,PENELOPE,10
111,1945,RONDA,10
111,1945,UNNAMED,10
122,1945,JILL,9
122,1945,LORNA,9
122,1945,NATALIE,9
122,1945,ROMA,9
122,1945,VALMA,9
122,1945,VIRGINIA,9
122,1945,VIVIENNE,9
129,1945,CORAL,8
129,1945,KAYLEEN,8
129,1945,LYNNETTE,8
129,1945,MARCIA,8
129,1945,MAVIS,8
129,1945,MIGNON,8
129,1945,PRUDENCE,8
129,1945,STEPHANIE,8
129,1945,VALMAI,8
129,1945,VICKI,8
139,1945,ADRIENNE,7
139,1945,BRONWEN,7
